Start_Lng,Start_Lat
-124.349449,42.123535
-124.349399,43.19174
-124.34936,42.123272
-124.34923899999998,42.122723
-124.349065,42.12108
-124.348956,42.11737700000001
-124.348894,42.114932
-124.348418,43.132556
-124.347023,43.192894
-124.346474,48.267509
-124.344743,42.105862
-124.344268,43.192526
-124.343955,42.104696
-124.342971,40.289211
-124.342672,43.133816
-124.34261,47.546955
-124.340942,47.74374
-124.339424,42.098815
-124.337602,43.342292
-124.33736100000002,43.190912
-124.337351,42.220072
-124.33735,42.220062
-124.335596,40.57610800000001
-124.335593,43.129819
-124.333623,43.339519
-124.332873,43.339569
-124.332126,43.339729
-124.331989,42.090664
-124.331069,42.089718
-124.330659,40.578048
-124.32979702890238,43.12802195528446
-124.329662,43.340169
-124.329026,43.340086
-124.328953,43.340071
-124.327274,43.191985
-124.326259,40.579237
-124.326195,43.339195
-124.326079,42.084738
-124.325757,42.084563
-124.324704,43.339425
-124.324366,43.339461
-124.321621,43.192179
-124.321616,43.118976
-124.317397,43.339771
-124.317215,48.057687
-124.316808,43.195231
-124.316793,43.195227
-124.316173,42.130173
-124.315419,43.342018
-124.315216,43.346377
-124.315215,43.346774
-124.314977,42.137753
-124.314805,43.347731
-124.314583,43.348138
-124.314529,48.058632
-124.314527,43.341474
-124.314272,43.109037
-124.313572,43.350801
-124.31276,43.353074
-124.312457,42.077922
-124.311998,43.354361
-124.31194424569937,42.16360688189428
-124.31166,42.075321
-124.311245,43.355474
-124.310024,42.081902
-124.309845,43.356808
-124.30966399999998,43.108429
-124.30909,42.072044
-124.308044,43.358405
-124.307625,43.214381
-124.307073,43.204604
-124.30707,43.204616
-124.306984,43.210419
-124.306965,40.297506
-124.30679440439076,43.20938944795985
-124.306794,43.209389
-124.306791,43.209392
-124.306704,43.209388
-124.306692,43.35924
-124.306643,43.208535
-124.306068,42.118179
-124.304679,42.109971
-124.304223,43.359943
-124.302829,43.110289
-124.30232,42.088254
-124.302133,43.110621
-124.302026,42.062765
-124.301522,42.10890300000001
-124.300653,40.58170300000001
-124.300583,40.58170300000001
-124.299777,43.362407
-124.299054,42.089014
-124.298302,43.364558
-124.297736,43.364176
-124.297639,42.103488
-124.297362,42.102262
-124.296603,43.366728
-124.29618899999998,42.098308
-124.296178,43.229253
-124.295988,48.068333
-124.295364,43.230122
-124.295109,43.23038
-124.295073,43.368235
-124.294964,48.258084
-124.294925,42.088445
-124.294575,43.230962
-124.294525,40.326507
-124.294509,43.368704
-124.294173,43.147113
-124.293282,43.369794
-124.292458,43.23326
-124.29243922174317,43.23327183702834
-124.292439,43.233271
-124.29241,43.149244
-124.29147,43.371898
-124.291107,43.116032
-124.290903,43.37262
-124.290627,43.116142
-124.289262,43.375043
-124.288349,43.37612
-124.288154,42.054343
-124.28778290689333,43.244150876792695
-124.287782,43.24415
-124.287718,47.771912
-124.287161,43.151771
-124.286692,42.053689
-124.286098,42.053292
-124.285954,40.324289
-124.285914,40.312548
-124.285834,43.139012
-124.28583025873048,43.1390082834094
-124.28583,43.139008
-124.285804,42.053133
-124.285753,43.1295
-124.285454,43.378736
-124.28518400000002,42.052815
-124.284869,43.379257
-124.283722,40.58150300000001
-124.283414,42.052313
-124.28316,43.151669
-124.28083,48.069981
-124.280616,40.581029
-124.279676,42.053104
-124.278877,40.580872
-124.278264,42.053527
-124.278227,43.254572
-124.277778,42.05367800000001
-124.277159,47.781369
-124.277115,43.153494
-124.276785,42.05394
-124.27433,43.158089
-124.274327,40.594293
-124.273361,42.054951
-124.273318,42.054895
-124.27316299999998,47.54076
-124.271008,42.055099
-124.270728,42.054989
-124.270442,40.567109
-124.26998600000002,42.054952
-124.269557,40.593938
-124.269415,40.578145
-124.26922,42.0549
-124.268487,40.573763
-124.267391,43.169792
-124.266347,40.5763
-124.265953,42.054698
-124.265943,40.576239
-124.265159,43.178292
-124.264551,48.253166
-124.26418,40.573226
-124.264112,42.053964
-124.262333,40.593708
-124.261793,43.269345
-124.26177620828504,43.26934218386045
-124.261776,43.269342
-124.261505,42.051797
-124.260592,43.273665
-124.260003,42.050532
-124.259828,43.276569
-124.259432,43.180912
-124.259368,42.050005
-124.258946,47.811034
-124.258945,42.049655
-124.258791,43.280554
-124.25797,42.048833
-124.256746,47.539883
-124.255307,40.594735
-124.25491,40.571906
-124.254749,40.682253
-124.25458,42.045988
-124.254387,42.045829
-124.253555,42.045131
-124.253034,42.044714
-124.252971,47.81045
-124.252511,42.04428
-124.252409,40.690078
-124.252333,47.539153000000006
-124.252198,40.667024
-124.25216,47.798127
-124.25186200000002,43.185075
-124.25184130609392,47.794722318421385
-124.25113,40.66548
-124.250953,47.808565
-124.250778,42.042845
-124.250253,42.042413
-124.250122,47.807258
-124.249925,47.805291
-124.249892,40.571279
-124.24903799999998,43.287526
-124.248837,41.776751
-124.247852,43.185542
-124.247401,43.287906
-124.247163,43.21588300000001
-124.247074,42.039744
-124.246442,43.214929
-124.24643397271991,43.21492552736658
-124.246048,43.391571
-124.24589753091696,43.21443200090784
-124.245834,43.214394
-124.245407,40.686798
-124.245337,43.221833
-124.243751,43.212905
-124.243686,43.212848
-124.243225,43.222923
-124.242568,43.211649
-124.242272,43.207396
-124.242196,42.035733
-124.242177,43.208241
-124.242045,43.209686
-124.241848,40.595539
-124.241326,40.643117
-124.241295,42.034964
-124.24117,42.034851
-124.241006,42.034703
-124.24074768960836,43.289448022636
-124.240333,40.686811
-124.240242,40.572536
-124.239844,43.203774
-124.239549,48.066526
-124.2393,43.4066
-124.23838,41.772367
-124.238298,43.202977
-124.237781,40.595464
-124.237359,43.225038
-124.23733591974144,43.22503209093463
-124.237283,43.179623
-124.237173,43.204049
-124.236359,43.226569
-124.23591100000002,43.200502
-124.235904,42.030431
-124.235327,43.228649
-124.234955,42.02966
-124.234942,41.767776
-124.23493266046414,41.76777720431439
-124.234543,43.290893
-124.233508,40.686737
-124.232915,42.027987
-124.23261,43.23419000000001
-124.232403,43.234744
-124.23153700000002,43.28299000000001
-124.231522,43.283063
-124.231071,43.283493
-124.230979,40.597765
-124.230842,43.239817
-124.230082,40.681415
-124.229962,40.572849
-124.229707,42.025303
-124.229588,43.265362
-124.22937512338528,43.45761179903289
-124.229375,43.457611
-124.229317,43.266468
-124.229111,43.455823
-124.22909617364772,43.45583081224701
-124.229068,43.290418
-124.228794,43.277089
-124.22862410486113,43.27713131883966
-124.228502,43.286545
-124.228195,43.270289
-124.228166,42.024048
-124.228079,43.26175300000001
-124.227995,43.173249
-124.22778725564848,43.28751683214527
-124.227692,43.242418
-124.227625,41.76292
-124.226898,43.452855
-124.226549,40.761385
-124.226378,40.641776
-124.226378,40.642927
-124.226367,40.640741
-124.226192,40.663814
-124.226186,40.646606
-124.22617793023954,40.64659237842251
-124.2261,41.77242800000001
-124.226004,43.463648
-124.225623,43.244883
-124.225403,40.638149
-124.225295,43.192872
-124.225167,43.466744
-124.224893,40.6378
-124.224871,43.246079
-124.22477,43.246132
-124.224684,41.777519
-124.224496,40.639046
-124.224454,43.406615
-124.224198,43.288377
-124.224145,43.475716
-124.224144,43.288582
-124.224057,43.410343
-124.224037,43.406617
-124.224037,43.412443
-124.224037,43.413106
-124.224036,43.413977
-124.224032,43.415112
-124.224031,43.407912
-124.224028,43.408593
-124.224015,43.417597
-124.223958,40.636853
-124.223927,43.473031
-124.22392487466703,43.418537378104105
-124.223863,43.258667
-124.223648,43.41995900000001
-124.223358,43.421411
-124.223294,43.413219
-124.223244,40.598978
-124.223168,43.258445
-124.223116,40.641431
-124.223106,47.53432100000001
-124.22297,43.408596
-124.222563,41.77241
-124.222347,40.571486
-124.222323,43.25825800000001
-124.222043,43.190648
-124.222042,43.250089
-124.221943,41.759037
-124.221924,43.443719
-124.22190785348783,43.44370722749975
-124.221654,41.758147
-124.221548,42.018562
-124.221286,43.258081
-124.221265,43.384838
-124.221241,43.431494
-124.221026,43.398871
-124.220932,43.432961
-124.220891,43.433161
-124.220886,43.384285
-124.220624,40.642846
-124.22059099999998,43.434616
-124.22057747781648,43.43460917452129
-124.220577,43.434609
-124.220422,43.389167
-124.220412,43.39031
-124.22037,43.382891
-124.220337,43.435768
-124.220324,43.490057
-124.220222,43.490336
-124.21990900000002,40.737996
-124.219746,43.438599
-124.219699,43.291621
-124.219662,43.185412
-124.21966100000002,43.393859
-124.21966,40.738672
-124.219565,40.644021
-124.219482,43.293018
-124.219434,43.291977
-124.219394,43.49269
-124.219254,43.293447
-124.219094,41.758189
-124.218873,43.292575
-124.21881299999998,43.184112
-124.21866,40.644218
-124.218178,41.772732
-124.21817,40.644224
-124.217858,40.770112
-124.217818,40.644225
-124.217781,40.724392
-124.217754,43.507829
-124.217749,40.725264
-124.217705,43.18326500000001
-124.21769,43.256515
-124.217596,40.654815
-124.217572,43.256577
-124.217571,43.509844
-124.217436,43.511653
-124.217432,40.725179
-124.217381,42.014339
-124.217194,43.294701
-124.217186,40.741019
-124.217072,43.37833
-124.217053,41.771413
-124.21699,41.772735
-124.216777,43.518818
-124.216709,40.724987
-124.216617,43.295619
-124.216546,43.521445
-124.21652,42.013398
-124.21644,40.658863
-124.216366,43.523492
-124.21635031640903,43.523486852438346
-124.21621299999998,48.183407
-124.216183,43.295971
-124.216115,43.52641
-124.216048,42.012861
-124.216043,43.295862
-124.216002,40.726584
-124.215967,43.528058
-124.215902,43.18278400000001
-124.21588,40.722634
-124.215723,41.770191
-124.215676,40.71607
-124.215656,41.797382
-124.215599,43.532272
-124.215574,40.720624
-124.215552,40.71558
-124.215472,43.533717
-124.21547,43.5337
-124.215451,40.726446
-124.215256,40.721958
-124.215245,40.72198
-124.215182,43.376832
-124.215149,43.536498
-124.215134,41.75425
-124.215002,43.37686
-124.214928,40.724897
-124.214834,40.727313
-124.214712,40.630852
-124.214531,40.729908
-124.214369,40.729914
-124.214368,40.655319
-124.21435,41.767745
-124.21428799999998,40.63171
-124.214127,40.59964
-124.214114,40.623359
-124.21409726083652,40.6233537195176
-124.214097,40.623353
-124.214093,41.85784
-124.213847,41.847921
-124.213435,40.62641
-124.213256,43.359555
-124.213237,40.730849
-124.213231,43.361122
-124.213228,43.36271
-124.213207,40.729526
-124.213204,41.753629
-124.213196,43.357972
-124.213194,43.365417
-124.213129,43.357686
-124.21307,40.73329
-124.212952,40.622276
-124.212938,40.62228
-124.212852,40.739124
-124.212716,40.734015
-124.212646,40.7337
-124.212501,41.761562
-124.212495,43.373488
-124.212277,43.544714
-124.212227,42.008388
-124.212213,43.35738
-124.212203,43.359546
-124.212192,43.356985
-124.21218799999998,43.361122
-124.212098,40.601426
-124.212098,43.356495
-124.212077,43.545269
-124.212004,43.300637
-124.211938,43.304951
-124.211866,43.304476
-124.211812,43.301301
-124.211767,40.620501
-124.211744,40.563264
-124.2117,40.567101
-124.211691,43.182678
-124.211671,40.56715300000001
-124.211613,43.30278300000001
-124.21156299999998,43.30128
-124.211487,40.653295
-124.211477,40.710048
-124.211401,41.763203
-124.211344,42.007256
-124.21132922,40.62243104
-124.211147,43.307339
-124.211117,43.36111
-124.211099,40.621484
-124.210983,40.62096
-124.210924,40.736635
-124.21092,40.735471
-124.2107927793302,40.709162950321634
-124.210709,40.708645
-124.2106,43.308211
-124.210554,40.639206
-124.2105352872648,40.63921093921356
-124.210481,40.648972
-124.210409,41.776407
-124.21038508355991,40.639897584721375
-124.21038508,40.63989758
-124.210381,41.772751
-124.210378,41.770113
-124.210369,41.77276
-124.210328,41.759906
-124.210327,40.736141
-124.210322,41.761563
-124.21032,41.76239
-124.210319,40.736073
-124.210316,41.758243
-124.210308,41.764026
-124.210232,40.621068
-124.210218,40.6399
-124.210213422183,40.70796132068296
-124.210127,40.620735
-124.210101,40.62005900000001
-124.210091,40.640461
-124.210053,40.707981
-124.209959,43.183484
-124.209938,40.707134
-124.209864,40.62023
-124.209756,40.706556
-124.209741,40.706384
-124.209714,40.705846
-124.209683,43.183596
-124.209636,43.325007
-124.209614,40.626541
-124.209579,40.626774
-124.209417,40.626664
-124.209382,41.785045
-124.209328,43.552664
-124.209326,41.756415
-124.209299,41.77822000000001
-124.209251,40.641839
-124.209229,41.75824
-124.209191,41.764838
-124.209183,40.737789
-124.209111,43.183761
-124.2090976232328,43.18376898744973
-124.208994,43.310755
-124.208685,40.641613
-124.208574,43.183821
-124.208559,42.0006
-124.208488,40.605856
-124.208435,40.644024
-124.208339,43.555299
-124.20832514703648,43.55528712251874
-124.208317,40.643978
-124.208312,41.999006
-124.2083036893644,40.64397454242399
-124.208285,41.998726
-124.208267,41.998405
-124.208257,41.998245
-124.208248,41.998147
-124.208197,41.774567
-124.208167,40.77923
-124.208161,41.99466500000001
-124.208142,40.73817800000001
-124.208129,41.758237
-124.208121,41.99622100000001
-124.20811100000002,41.762372
-124.207965,41.993777
-124.207667,41.758234
-124.207588,40.738928
-124.207238,41.989411
-124.20723,41.989413
-124.207004,41.762372
-124.206953,40.725569
-124.206932,40.782579
-124.206924,40.78794600000001
-124.206886,43.316669
-124.206576,41.765489
-124.206541,43.318649
-124.206528,43.31871
-124.20647979,40.62041402
-124.206397,43.319499
-124.206345,43.324039
-124.206254,43.32378
-124.206197,43.355785
-124.206137,41.763212
-124.20608500000002,43.321311
-124.206083,43.323308
-124.206015,43.323392
-124.205985,43.323293
-124.205932,41.758221
-124.205915,41.759902
-124.205913,41.772789
-124.20591,41.760725
-124.205712,40.734444
-124.205479,40.73378
-124.205236,43.326387
-124.205156,43.355794
-124.204949,41.758219
-124.204933,43.326382
-124.204743,40.69931500000001
-124.204698,41.789075
-124.204643,40.698916
-124.204575,41.784153
-124.204553,43.564353
-124.204423,41.786585
-124.204398,41.788162
-124.204391,41.786572
-124.20436,40.799062
-124.20431299999998,40.642685
-124.20428400000002,41.956958
-124.204161,40.700637
-124.204158,40.55921
-124.2041,40.79941
-124.204099,43.355758
-124.204064,41.785477
-124.203984,47.218494
-124.203884,40.61255
-124.20386195123577,43.355730771811686
-124.203746,41.758949
-124.203733,41.760585
-124.20368,41.772773
-124.20366883,41.77277684
-124.20364,41.758236
-124.203603,40.664574
-124.203519,41.984207
-124.203493,41.748164
-124.203268,43.565959
-124.20326113641642,43.56595158556191
-124.203261,43.565951
-124.203232,40.716113
-124.20318,43.355768
-124.203158,43.355821
-124.20314,40.722691
-124.203131,40.613857
-124.202967,40.669132
-124.202943,40.63232100000001
-124.20288700000002,40.692449
-124.202836,40.742654
-124.202835,40.720939
-124.20282,40.724319
-124.202816,41.969697
-124.202811,40.72433
-124.202778,40.670858
-124.20274615,41.95160508
-124.202743,41.760585
-124.202728,40.742738
-124.20270323694132,40.67006707172073
-124.20266,40.691425
-124.202608,40.667524
-124.202411,40.591712
-124.2023599141874,40.669101476475376
-124.202253,43.567036
-124.202171,41.953389
-124.202155,41.869508
-124.202148,43.567234
-124.202123,40.73519
-124.202069,40.566823
-124.20202,40.736221
-124.20201000000002,47.215726
-124.201979,41.783286
-124.201925,40.635389
-124.20190930307292,40.61640143375103
-124.201909,40.616401
-124.201902,40.671491
-124.20186638772869,40.671740770146016
-124.20171618402384,40.6714832780806
-124.201716,40.671483
-124.20171299999998,40.616294
-124.201698,40.61631
-124.201638,40.672262
-124.201613,40.67248
-124.201467,41.772742
-124.201384,40.724551
-124.201325,41.952423
-124.2013,41.955643
-124.201238,41.772688
-124.201213,43.180452
-124.201206,40.737216
-124.200868,43.354553
-124.200657,40.61589
-124.200519,41.956813
-124.200446,41.772782
-124.200444,41.772683
-124.200421,41.782701
-124.200405,43.331733
-124.200382,41.784149
-124.200373,41.957061
-124.20036,40.733039
-124.200345,41.758947
-124.200275,41.772682
-124.200263,43.331716
-124.200169,43.569373
-124.200078,41.958425
-124.199913,41.951873
-124.199867,40.739071
-124.199719,40.7393
-124.199523,40.739731
-124.199415,41.954075
-124.19931,40.739019
-124.199285,41.769147
-124.199139,41.778278
-124.199138,41.7819
-124.199064,43.351618
-124.199041,47.211593
-124.199024,41.757655
-124.19898700000002,43.33962
-124.198925,40.743188
-124.198909,43.351243
-124.198893,41.767899
-124.19878500000002,43.335422
-124.198748,40.739025
-124.198715,40.743839
-124.198703,40.747353
-124.19864773691084,41.96351408938426
-124.198583,43.339681
-124.198493,41.770941
-124.198457,41.781759
-124.198445,43.339709
-124.198424,41.770937
-124.19838500000002,43.34229600000001
-124.19817,41.974118
-124.198043,41.765449
-124.197917,43.343941
-124.197777,43.344866
-124.197725,41.977318
-124.197725,41.982697
-124.197697,43.343858
-124.197625,40.669879
-124.197569,43.572226
-124.197556,41.982284
-124.19745,40.674147
-124.19742,41.761861
-124.197358,40.566789
-124.19732,41.77095900000001
-124.197316,41.769126
-124.19721007287885,41.75861477831955
-124.197189,40.747101
-124.197025,40.74727
-124.196942,40.739246
-124.196822,41.756801
-124.196785,40.747475
-124.196593,47.184163
-124.196475,43.176358
-124.19645905435468,43.17634463289653
-124.19645905,43.17634463
-124.196459,43.176344
-124.19643899999998,41.785474
-124.196278,41.761788
-124.19621200000002,41.76547100000001
-124.196209,41.769132
-124.196199,41.774472
-124.19619099999998,41.767305
-124.196161,43.57376
-124.196152,40.811195
-124.196152,41.767319
-124.196129,43.176029
-124.19607281625652,43.17600131014263
-124.195953,41.783105
-124.195892,41.782745
-124.195642,41.749889
-124.195585,40.742659
-124.195491,41.774459
-124.195482,41.765109
-124.195202,41.753631
-124.195111,41.766267
-124.195107,41.765457
-124.195059,41.765681
-124.194674,41.755936
-124.194341,41.784584
-124.194153,43.575364
-124.193941,41.787161
-124.193878,41.945871
-124.193874,41.772696
-124.19376499999998,41.945799
-124.1936,40.815418
-124.19321399999998,41.76687800000001
-124.193129,43.356608
-124.192884,43.576045
-124.192755,41.753925
-124.192669,41.780037
-124.192633,41.787146
-124.19244,41.772693
-124.192425,40.565752
-124.19229,41.767495
-124.191952,43.576487
-124.191624,40.76693
-124.191376,40.765111
-124.191331,40.754435
-124.191231,40.612461
-124.191199,41.77271
-124.191198,41.772807
-124.191049,41.869372
-124.190923,41.768351
-124.190907,40.75521
-124.190633,40.755159
-124.1906225675383,40.755146741672725
-124.190622,40.755146
-124.19058,40.774212
-124.19057965219406,40.76242089252109
-124.19055819452194,41.768592595854905
-124.19043,40.775031
-124.190368,43.174568
-124.190343,41.768968
-124.190343,41.789518
-124.190306,43.644621
-124.190208,41.786938
-124.190145,40.761076
-124.190136,41.772712
-124.190076,40.761279
-124.190074,43.577391
-124.19002175271896,40.76079010944004
-124.189903,43.645032
-124.189825,40.813501
-124.189758,41.768626
-124.189704,40.760305
-124.1896998876372,40.7602965829813
-124.18966100000002,43.654859
-124.189656,41.769193
-124.18963,43.174501
-124.18961406,43.17449927
-124.189463,41.769724
-124.189453,41.790116
-124.189453,47.172311
-124.1894,40.813295
-124.189256,43.638985
-124.18907762,40.61041474
-124.18905615747362,40.61058640460677
-124.188957,43.577915
-124.18873899999998,41.769253000000006
-124.188697,40.610267
-124.188341,40.703459
-124.188298,43.174026
-124.188104,40.816322
-124.188006,40.82008
-124.187737,40.758056
-124.18773600000002,43.662179
-124.187665,40.713051
-124.187511,43.578664
-124.187417,40.779016
-124.187413,40.817453
-124.187358,41.792408
-124.187289,43.173172
-124.186966,40.818151
-124.186929,40.77927800000001
-124.186906,40.757574
-124.186558,41.933601
-124.186381,41.793555
-124.186288,41.7698
-124.186215,40.752599
-124.186212,43.665204
-124.185704,41.869332
-124.185603,40.757969
-124.18560147226243,41.77573800067055
-124.185586,41.77205900000001
-124.185559,40.607928
-124.18555,40.772511
-124.185544,41.752221
-124.185419,41.782635
-124.185382,43.580716
-124.185138,41.794543
-124.18501299999998,41.752108
-124.184815,41.772578
-124.184729,43.633269
-124.184663,41.776538
-124.184438,41.806594
-124.184391,40.773317
-124.18438700000002,40.781918
-124.184182,43.586948
-124.183943,41.772452
-124.183921,40.782579
-124.183911,41.78768400000001
-124.183837,41.940648
-124.183789,41.752769
-124.183678,41.773349
-124.183561,40.783091
-124.183427,43.169645
-124.183387,41.86583
-124.183213,41.740934
-124.183129,40.783678
-124.183041,41.746942
-124.182959,41.787698
-124.182787,43.591359
-124.182784,40.606315
-124.182747,43.591468
-124.182648,40.747309
-124.182627,41.805089
-124.182542,40.606361
-124.182519,43.625704
-124.182208,41.747709
-124.182153,41.778994
-124.182032,40.771391
-124.181826,41.779873
-124.181813,40.719777
-124.181624,40.823054
-124.1816103452483,40.82306027392949
-124.181574,41.93966
-124.18156,43.621608
-124.181341,40.766936
-124.181332,43.618469
-124.181304,40.821231
-124.181071,40.769595
-124.18107,40.760114
-124.181042,43.614163
-124.180877,40.624583
-124.180869,40.82134600000001
-124.180845,43.611331
-124.180741,41.797277
-124.180686,40.766539
-124.180625,41.753485
-124.180584,40.756746
-124.180573,41.89068
-124.180517,41.749008
-124.18051,43.606575
-124.180297,43.161722
-124.180262,43.603063
-124.180223,43.602491
-124.180221,43.598986
-124.180184,43.601935
-124.180063,40.772489
-124.180061,40.757536
-124.180029,40.77326
-124.180002,41.775847
-124.179991,41.787176
-124.179878,41.775929
-124.179848,40.627872
-124.179776,41.942772
-124.179718,41.748429
-124.179529,41.798272
-124.179502,41.791485
-124.17941100000002,41.75357800000001
-124.17938999999998,41.755422
-124.178928,41.745452
-124.178794,40.755087
